#  E (eV)   dos(E)     Int dos(E) EFermi =    8.585 eV
  -9.471  0.3558E-84  0.1886E-84
  -9.470  0.3558E-84  0.1889E-84
  -9.469  0.3558E-84  0.1893E-84
  -9.468  0.3558E-84  0.1896E-84
  -9.467  0.3558E-84  0.1900E-84
  -9.466  0.3558E-84  0.1904E-84
  -9.465  0.3558E-84  0.1907E-84
  -9.464  0.3558E-84  0.1911E-84
  -9.463  0.3558E-84  0.1914E-84
  -9.462  0.3558E-84  0.1918E-84
  -9.461  0.3558E-84  0.1921E-84
  -9.460  0.3558E-84  0.1925E-84
  -9.459  0.3558E-84  0.1928E-84
  -9.458  0.3558E-84  0.1932E-84
  -9.457  0.3558E-84  0.1936E-84
  -9.456  0.3558E-84  0.1939E-84
  -9.455  0.3558E-84  0.1943E-84
  -9.454  0.3558E-84  0.1946E-84
  -9.453  0.3558E-84  0.1950E-84
  -9.452  0.3558E-84  0.1953E-84
  -9.451  0.3558E-84  0.1957E-84
  -9.450  0.3558E-84  0.1960E-84
  -9.449  0.3558E-84  0.1964E-84
  -9.448  0.3558E-84  0.1968E-84
  -9.447  0.3558E-84  0.1971E-84
  -9.446  0.3558E-84  0.1975E-84
  -9.445  0.3558E-84  0.1978E-84
  -9.444  0.3558E-84  0.1982E-84
  -9.443  0.3558E-84  0.1985E-84
  -9.442  0.3558E-84  0.1989E-84
  -9.441  0.3558E-84  0.1992E-84
  -9.440  0.3558E-84  0.1996E-84
  -9.439  0.3558E-84  0.2000E-84
  -9.438  0.3558E-84  0.2003E-84
  -9.437  0.3558E-84  0.2007E-84
  -9.436  0.3558E-84  0.2010E-84
  -9.435  0.3558E-84  0.2014E-84
  -9.434  0.3558E-84  0.2017E-84
  -9.433  0.3558E-84  0.2021E-84
  -9.432  0.3558E-84  0.2024E-84
  -9.431  0.3558E-84  0.2028E-84
  -9.430  0.3558E-84  0.2032E-84
  -9.429  0.3558E-84  0.2035E-84
  -9.428  0.3558E-84  0.2039E-84
  -9.427  0.3558E-84  0.2042E-84
  -9.426  0.3558E-84  0.2046E-84
  -9.425  0.3558E-84  0.2049E-84
  -9.424  0.3558E-84  0.2053E-84
  -9.423  0.3558E-84  0.2056E-84
  -9.422  0.3558E-84  0.2060E-84
  -9.421  0.3558E-84  0.2064E-84
  -9.420  0.3558E-84  0.2067E-84
  -9.419  0.3558E-84  0.2071E-84
  -9.418  0.3558E-84  0.2074E-84
  -9.417  0.3558E-84  0.2078E-84
  -9.416  0.3558E-84  0.2081E-84
  -9.415  0.3558E-84  0.2085E-84
  -9.414  0.3558E-84  0.2089E-84
  -9.413  0.3558E-84  0.2092E-84
  -9.412  0.3558E-84  0.2096E-84
  -9.411  0.3558E-84  0.2099E-84
  -9.410  0.3558E-84  0.2103E-84
  -9.409  0.3558E-84  0.2106E-84
  -9.408  0.3558E-84  0.2110E-84
  -9.407  0.3558E-84  0.2113E-84
  -9.406  0.3558E-84  0.2117E-84
  -9.405  0.3558E-84  0.2121E-84
  -9.404  0.3558E-84  0.2124E-84
